list_name,name,label,governorate,district,subdistrict,community,order
community,C4149,Kafarna,,,SY070302,,
community,C4151,Kafr Hind,,,SY070302,,
community,C4150,Kafrahlat Jallad,,,SY070302,,
community,C4139,Little Hir Jamus,,,SY070302,,
community,C6620,Msheirfeh (Salqin),,,SY070302,,
community,C4138,Saidiyeh - Salqin,,,SY070302,,
community,C4140,Salqin,,,SY070302,,
community,C6617,Sayed Khalil,,,SY070302,,
community,C6750,Set Aateka,,,SY070302,,
community,C6364,Shyukh,,,SY070302,,
community,C4148,Tellemar,,,SY070302,,
community,C4137,Tlul,,,SY070302,,
community,C4152,Abarita,,,SY070303,,
community,C6695,Bayates,,,SY070303,,
community,C4153,Bshendlaya - Rashadiya,,,SY070303,,
community,C4155,Helleh (Kafr Takharim),,,SY070303,,
community,C4156,Jadeen,,,SY070303,,
community,C4158,Kafr Kila,,,SY070303,,
community,C4159,Kafr Mars,,,SY070303,,
community,C4157,Kafr Takharim,,,SY070303,,
community,C4160,Kuku - Ein Eljaj,,,SY070303,,
community,C4154,Taltita,,,SY070303,,
community,C4162,Banabel,,,SY070304,,
community,C4164,Barisha,,,SY070304,,
community,C4166,Boz Ghaz,,,SY070304,,
community,C6696,Dier Seeta,,,SY070304,,
community,C4161,Htan,,,SY070304,,
community,C4172,Kafr Aruq,,,SY070304,,
community,C6616,Koknaya,,,SY070304,,
community,C4171,Meraf Elshalaf,,,SY070304,,
community,C4173,Qalb Lozeh,,,SY070304,,
community,C4174,Qourqeena,,,SY070304,,
community,C4168,Rabeeta,,,SY070304,,
community,C4169,Radwa ,,,SY070304,,
community,C4167,Ras Elhisn,,,SY070304,,
community,C4165,Sardin,,,SY070304,,
community,C4170,Torlaha,,,SY070304,,
community,C6741,Al Gharraf,,,SY070305,,
community,C6724,al-Baali'ah ,,,SY070305,,
community,C4176,Armanaz,,,SY070305,,
community,C4181,Baliya,,,SY070305,,
community,C4180,Biret Armanaz,,,SY070305,,
community,C4182,Dweila,,,SY070305,,
community,C6737,Fasouq,,,SY070305,,
community,C4175,Ghafar,,,SY070305,,
community,C4178,Hafasraja,,,SY070305,,
community,C4185,Kabta,,,SY070305,,
community,C4183,Kuwaro - Um Elriyah,,,SY070305,,
community,C4184,Milis,,,SY070305,,
community,C4177,Quneitra (Armanaz),,,SY070305,,
community,C4179,Sheikh Yousef,,,SY070305,,
community,C6640,Al Areen - Kastanah Fawqan,,,SY070400,,
community,C4207,Alyeh,,,SY070400,,
community,C4191,Balmis,,,SY070400,,
community,C4201,Bkafla,,,SY070400,,
community,C4193,Bsheiriyeh - Bello,,,SY070400,,
community,C4195,Bteibat,,,SY070400,,
community,C4200,Bzeit,,,SY070400,,
community,C4214,Dgali,,,SY070400,,
community,C4215,Eastern Marj Akhdar,,,SY070400,,
community,C4202,Ein Elhamra,,,SY070400,,
community,C4204,Ein Elsoda (Jisr-Ash-Shugur),,,SY070400,,
community,C4198,Eshtabraq,,,SY070400,,
community,C4219,Frikeh (Jisr-Ash-Shugur),,,SY070400,,
community,C4209,Ghanya,,,SY070400,,
community,C4203,Ghassaniyeh (Jisr-Ash-Shugur),,,SY070400,,
community,C4188,Halluz ,,,SY070400,,
community,C4216,Hseiniyeh (Jisr-Ash-Shugur),,,SY070400,,
community,C4208,Jannet Elqora,,,SY070400,,
community,C6641,Jeb Alsafa - Jisr-Ash-Shugur,,,SY070400,,
community,C4199,Jisr-Ash-Shugur,,,SY070400,,
community,C4205,Kafir - Jisr-Ash-Shugur,,,SY070400,,
community,C4222,Kniset Nakhleh,,,SY070400,,
community,C4190,Maalaqa - Bishlamon,,,SY070400,,
community,C4221,Marj Elzohur,,,SY070400,,
community,C4196,Mintar (Jisr-Ash-Shugur),,,SY070400,,
community,C4187,Msheirfeh (Jisr-Ash-Shugur),,,SY070400,,
community,C4206,Qaysiyeh,,,SY070400,,
community,C6697,Qirmida,,,SY070400,,
community,C6642,Qulaia,,,SY070400,,
community,C4211,Sabileh,,,SY070400,,
community,C4192,Salhiyeh (Jisr-Ash-Shugur),,,SY070400,,
community,C4189,Sali,,,SY070400,,
community,C4210,Sokkariyeh (Jisr-Ash-Shugur),,,SY070400,,
community,C4217,Tal Awar,,,SY070400,,
community,C4218,Tal Hamki,,,SY070400,,
community,C4213,Um Elgar,,,SY070400,,
community,C4194,Um Rish,,,SY070400,,
community,C4186,Upper Sheikh Sindyan,,,SY070400,,
community,C4197,Upper Shghur,,,SY070400,,
community,C4220,Watba,,,SY070400,,
community,C4212,Western Marj Akhdar,,,SY070400,,
community,C4227,Armala,,,SY070401,,
community,C4226,Badama,,,SY070401,,
community,C4223,Baksariya,,,SY070401,,
community,C4229,Ein El-Bayda (Badama),,,SY070401,,
community,C4228,Hanbushiyeh,,,SY070401,,
community,C4231,Kherbet Eljoz,,,SY070401,,
community,C4230,Kinda - Badama,,,SY070401,,
community,C4235,Maraand,,,SY070401,,
community,C4233,Najiyeh,,,SY070401,,
community,C4234,Ramliyeh,,,SY070401,,
community,C4232,Shaturiyeh,,,SY070401,,
community,C4224,Tuffahiyeh - Badama,,,SY070401,,
community,C4225,Yunesiyeh,,,SY070401,,
community,C6698,Zoainieh ,,,SY070401,,
community,C6734,Al Hamia,,,SY070402,,
community,C6702,Alfauri,,,SY070402,,
community,C6699,Almilk,,,SY070402,,
community,C6700,Alshamra,,,SY070402,,
community,C4245,Amud - Darkosh,,,SY070402,,
community,C4248,Andnaniyeh - Farjein,,,SY070402,,
community,C4252,Darkosh,,,SY070402,,
community,C4239,Deir Othman,,,SY070402,,
community,C4249,Dorriyeh,,,SY070402,,
community,C4240,Ghazala - Mgheidleh,,,SY070402,,
community,C4241,Jamiliya (Darkosh),,,SY070402,,
community,C6638,Kharab Amer,,,SY070402,,
community,C6637,Kharab Khalil,,,SY070402,,
community,C6639,Kharab Sultan,,,SY070402,,
community,C6701,Magharet Jamous,,,SY070402,,
community,C4244,Matleh - Batlaya,,,SY070402,,
community,C4243,Mazuleh,,,SY070402,,
community,C4254,Mreimin (Darkosh),,,SY070402,,
community,C4242,Ramadiyeh - Darkosh,,,SY070402,,
community,C4246,Sadiyeh - Bsentiya,,,SY070402,,
community,C4236,Sawadiya - Nabhan,,,SY070402,,
community,C4251,Sheikh Issa Elashury,,,SY070402,,
community,C4247,Thahr,,,SY070402,,
community,C4237,Turin,,,SY070402,,
community,C4250,Zahraa - Kherbet Amud,,,SY070402,,
community,C4253,Zanbaqi,,,SY070402,,
community,C4238,Zarzur,,,SY070402,,
community,C6731,Al Marjeh,,,SY070403,,
community,C4266,Athar,,,SY070403,,
community,C4263,Foz - Zuf,,,SY070403,,
community,C4267,Hamama - Kafr Debbin,,,SY070403,,
community,C4257,Hassaniyeh - Hatya,,,SY070403,,
community,C4255,Janudiyeh,,,SY070403,,
community,C4265,Jdidet Eljisr,,,SY070403,,
community,C4259,Maland,,,SY070403,,
community,C4261,Mudiah - Luxin,,,SY070403,,
community,C4262,Nasra (Janudiyeh),,,SY070403,,
community,C4258,Qaderiyeh - Qayqun,,,SY070403,,
community,C4260,Qanniyeh (Janudiyeh),,,SY070403,,
community,C4264,Tiba - Katrin,,,SY070403,,
community,C4256,Yaqubiyeh,,,SY070403,,
community,C4270,Abkally,,,SY070500,,
community,C6715,Al Mokbelah,,,SY070500,,
community,C4278,Ariha,,,SY070500,,
community,C4271,Bab Ellah,,,SY070500,,
community,C6609,Badriyeh (Ariha),,,SY070500,,
community,C4274,Banin,,,SY070500,,
community,C4268,Bazabur,,,SY070500,,
community,C4276,Berjhab,,,SY070500,,
community,C4277,Ebneh,,,SY070500,,
community,C6610,Kadoura,,,SY070500,,
community,C6608,Kafr Najd,,,SY070500,,
community,C4289,Kafr Shalaya,,,SY070500,,
community,C4282,Kafraziba,,,SY070500,,
community,C4283,Kafrlata,,,SY070500,,
community,C4288,Korin,,,SY070500,,
community,C6611,Maalali,,,SY070500,,
community,C6712,Ma'ar Tab'i,,,SY070500,,
community,C4285,Maarbalit,,,SY070500,,
community,C4279,Maarzaf (Ariha),,,SY070500,,
community,C4280,Majdaliya,,,SY070500,,
community,C4287,Moataf,,,SY070500,,
community,C4290,Motaram,,,SY070500,,
community,C4281,Mseibin,,,SY070500,,
community,C4284,Nahleh,,,SY070500,,
community,C4286,Nahliya,,,SY070500,,
community,C4269,Orm Eljoz,,,SY070500,,
community,C6607,Ruwaiha,,,SY070500,,
community,C4273,Sarja,,,SY070500,,
community,C4275,Shinan,,,SY070500,,
community,C4272,Thaheriya (Ariha),,,SY070500,,
community,C4291,Abdita,,,SY070501,,
community,C4292,Ablin,,,SY070501,,
community,C4301,Arnaba,,,SY070501,,
community,C4296,Balshun,,,SY070501,,
community,C4302,Balyun,,,SY070501,,
community,C4304,Bara,,,SY070501,,
community,C4297,Bsames,,,SY070501,,
community,C4293,Deir Sunbul (Ehsem),,,SY070501,,
community,C4295,Ehsem,,,SY070501,,
community,C4299,Ein Laruz,,,SY070501,,
community,C4305,Farkya,,,SY070501,,
community,C4303,Joseph,,,SY070501,,
community,C4306,Kafr Haya,,,SY070501,,
community,C4309,Kansafra,,,SY070501,,
community,C4300,Maghara,,,SY070501,,
community,C4307,Marata (Ehsem),,,SY070501,,
community,C4308,Marayan,,,SY070501,,
community,C4298,Mozra,,,SY070501,,
community,C4294,Rami - Ehsem,,,SY070501,,
community,C6614,Ainata (Mhambal),,,SY070502,,
community,C6613,Alyeh (Mhambal),,,SY070502,,
community,C4323,Anb,,,SY070502,,
community,C4314,Bales,,,SY070502,,
community,C4324,Baqlid,,,SY070502,,
community,C4310,Baydar Shamsu,,,SY070502,,
community,C4321,Beftamun,,,SY070502,,
community,C4322,Bsanqul,,,SY070502,,
community,C4328,Hila,,,SY070502,,
community,C4326,Hlul,,,SY070502,,
community,C4319,Hmeimat,,,SY070502,,
community,C4320,Jadraya,,,SY070502,,
community,C4329,Kafrmid,,,SY070502,,
community,C4313,Kniseh - Mhambal,,,SY070502,,
community,C6365,Marj,,,SY070502,,
community,C4317,Matleh Ariha,,,SY070502,,
community,C4330,Mhambal,,,SY070502,,
community,C4316,Northern Laj,,,SY070502,,
community,C4312,Ora Qabli - Edwan,,,SY070502,,
community,C6615,Qrsaya,,,SY070502,,
community,C4327,Sahen,,,SY070502,,
community,C6612,Sanghara,,,SY070502,,
community,C4315,Sararif,,,SY070502,,
community,C4311,Shagurit,,,SY070502,,
community,C6441,Abiad,,,SY080000,,
community,C4341,Abu Rasin Haskeh,,,SY080000,,
community,C6446,Al Faydat,,,SY080000,,
community,C6447,Al-Ashrah (Al-Hasakeh),,,SY080000,,
community,C6440,Al-Farhiyeh,,,SY080000,,
community,C4360,Al-Hasakeh,,,SY080000,,
community,C6439,Al-Karameh (Al-Hasakeh),,,SY080000,,
community,C6438,Al-Khamayl,,,SY080000,,
community,C6437,Al-Melbieh,,,SY080000,,
community,C6442,Dabaghiyeh,,,SY080000,,
community,C4348,Duwadiyeh Haskeh,,,SY080000,,
community,C4365,Eastern Hamra,,,SY080000,,
community,C4361,Eastern Rajman,,,SY080000,,
community,C4359,Eastern Taban,,,SY080000,,
community,C4367,Ein Elhara,,,SY080000,,
community,C4363,First Mabtuh,,,SY080000,,
community,C4350,Hafayer - Al-Hasakeh,,,SY080000,,
community,C4353,Harmala (Al-Hasakeh),,,SY080000,,
community,C4375,Hilaliyeh,,,SY080000,,
community,C4335,Jdideh (Al-Hasakeh),,,SY080000,,
community,C4331,Khazneh - Al-Hasakeh,,,SY080000,,
community,C4340,Kherbet Elias,,,SY080000,,
community,C4356,Lower Tal Aswad,,,SY080000,,
community,C4337,Madina,,,SY080000,,
community,C6775,Mafraq Siddiq,,,SY080000,,
community,C4381,Mahd Elrijleh,,,SY080000,,
community,C6436,Makhrum,,,SY080000,,
community,C4382,Masudiyeh Elbizara,,,SY080000,,
community,C4357,Masudiyeh Haska,,,SY080000,,
community,C4362,Matl,,,SY080000,,
community,C4380,Msheirfet Elashmal,,,SY080000,,
community,C4377,Nurak,,,SY080000,,
community,C4378,Qaber Amer,,,SY080000,,
community,C4379,Qaber Elkhalif,,,SY080000,,
community,C4376,Qubbet Elsokhur,,,SY080000,,
community,C6435,Rad Shaqra,,,SY080000,,
community,C4346,Rafraf,,,SY080000,,
community,C4333,Rahmaniya (Al-Hasakeh),,,SY080000,,
community,C4336,Razaza - Al-Hasakeh,,,SY080000,,
community,C4374,Rehiyeh Nameh,,,SY080000,,
community,C6445,Rujm Sirran ,,,SY080000,,
community,C4354,Safya,,,SY080000,,
community,C4349,Salaliyeh,,,SY080000,,
community,C6320,Sarab Kawkab,,,SY080000,,
community,C4369,Sayed Ali,,,SY080000,,
community,C4338,Shama,,,SY080000,,
community,C4339,Sofya,,,SY080000,,
community,C4370,Southern Lower Um Hajra ,,,SY080000,,
community,C4368,Sulaymaniya,,,SY080000,,
community,C6448,Tal Al-Barod,,,SY080000,,
community,C4371,Tal Baydar Haskeh,,,SY080000,,
community,C4343,Tal Majdal,,,SY080000,,
community,C4358,Tal Mansur Haskeh,,,SY080000,,
community,C4372,Tal Shaalan,,,SY080000,,
community,C6779,Tal Tawel - Al-Hasakeh,,,SY080000,,
community,C6772,Tal Za'tar,,,SY080000,,
community,C4342,Talaah,,,SY080000,,
community,C6434,Tawk Al-Milh,,,SY080000,,
community,C6444,Tneinir,,,SY080000,,
community,C4351,Tweineh,,,SY080000,,
community,C4355,Um Eldibis Elhiskeh,,,SY080000,,
community,C6433,Um Elkeber,,,SY080000,,
community,C4364,Um Elmaez,,,SY080000,,
community,C4366,Um Elmilh,,,SY080000,,
community,C4344,Um Elshok,,,SY080000,,
community,C4332,Um Hajra Almoqbela,,,SY080000,,
community,C4334,Um Qasir Almjarjaa,,,SY080000,,
community,C4352,Upper Tal Aswad,,,SY080000,,
community,C6443,Uwaynat Al Bazzun ,,,SY080000,,
community,C4383,Western Qamar,,,SY080000,,
community,C4347,Western Sabe Skur,,,SY080000,,
community,C4373,Zaydiyeh Hasskeh,,,SY080000,,
community,C4426,Abu Kabret Tal Tamr,,,SY080001,,
community,C4410,Abu Tineh,,,SY080001,,
community,C6774,Al Shahira,,,SY080001,,
community,C6462,Al-Aghebesh,,,SY080001,,
community,C6456,Al-Huda,,,SY080001,,
community,C6460,Al-Rakbah,,,SY080001,,
community,C4414,Bab Elfaraj,,,SY080001,,
community,C4406,Beida (Tal Tamer),,,SY080001,,
community,C4424,Derdara Tal Tamr,,,SY080001,,
community,C4387,Eastern Tal Hamam,,,SY080001,,
community,C4416,Fakkeh ,,,SY080001,,
community,C4405,Ghorra,,,SY080001,,
community,C4411,Hamaniyeh - Kerbet Eltamer,,,SY080001,,
community,C6465,Husseinieh,,,SY080001,,
community,C4391,Jafr,,,SY080001,,
community,C4432,Kharita (Tal Tamer),,,SY080001,,
community,C4418,Khazneh Tal Tamr,,,SY080001,,
community,C6777,Khrbet Shuaib,,,SY080001,,
community,C4434,Kon Attar,,,SY080001,,
community,C6457,Kozliyeh,,,SY080001,,
community,C4437,Madineh Qabliyeh,,,SY080001,,
community,C6463,Maghloujah,,,SY080001,,
community,C4385,Maqbara,,,SY080001,,
community,C4399,Middle Seha,,,SY080001,,
community,C4435,Mjeibret Zarkan,,,SY080001,,
community,C4395,Mutawaseta (Tal Tamer),,,SY080001,,
community,C4415,Nayfeh,,,SY080001,,
community,C4436,Qaber Sghir,,,SY080001,,
community,C4402,Qasemiyeh (Tal Tamer),,,SY080001,,
community,C4403,Salmasa,,,SY080001,,
community,C4417,Shmuka,,,SY080001,,
community,C4407,Sukkar Elahimer,,,SY080001,,
community,C6780,Tal Al Tal,,,SY080001,,
community,C6461,Tal Al-Jazireh,,,SY080001,,
community,C6459,Tal Al-Laban,,,SY080001,,
community,C4420,Tal Arbush,,,SY080001,,
community,C4404,Tal Baz,,,SY080001,,
community,C4401,Tal Bluah,,,SY080001,,
community,C4397,Tal Damshij,,,SY080001,,
community,C4429,Tal Eljamiliyeh,,,SY080001,,
community,C4413,Tal Elmoghor,,,SY080001,,
community,C4419,Tal Fweidat Shamiyeh,,,SY080001,,
community,C6458,Tal Ghoran,,,SY080001,,
community,C4427,Tal Hafyan,,,SY080001,,
community,C4390,Tal Hermez,,,SY080001,,
community,C4428,Tal Jadaya,,,SY080001,,
community,C4431,Tal Jomaa,,,SY080001,,
community,C4412,Tal Kifji,,,SY080001,,
community,C4425,Tal Makhada,,,SY080001,,
community,C4423,Tal Massas,,,SY080001,,
community,C4394,Tal Mghas,,,SY080001,,
community,C4393,Tal Nasra,,,SY080001,,
community,C4396,Tal Nijmeh,,,SY080001,,
community,C4422,Tal Rumman,,,SY080001,,
community,C4392,Tal Sakra,,,SY080001,,
community,C4388,Tal Shamiyeh,,,SY080001,,
community,C4430,Tal Shamran,,,SY080001,,
community,C4408,Tal Talaah,,,SY080001,,
community,C4409,Tal Tamer,,,SY080001,,
community,C4421,Tal Tawil (Tal Tamer),,,SY080001,,
community,C4386,Tawileh,,,SY080001,,
community,C4398,Um Elkeif,,,SY080001,,
community,C4389,Um Elmasamir Tal Tamr,,,SY080001,,
community,C4433,Wadi Elnijmeh,,,SY080001,,
community,C4384,Western Rihaniya,,,SY080001,,
community,C4400,Western Tal Hamam,,,SY080001,,
community,C6464,Western Tal Mabtuh,,,SY080001,,
community,C4442,Adla,,,SY080002,,
community,C6744,Al Basna,,,SY080002,,
community,C6735,Al Faras,,,SY080002,,
community,C6743,Al Salhiya - Shadadah,,,SY080002,,
community,C6738,Al Siha,,,SY080002,,
community,C6454,Azzawi,,,SY080002,,
community,C4440,Eastern Elweh,,,SY080002,,
community,C4445,Eastern Henna,,,SY080002,,
community,C4438,Eastern Rashidiyeh,,,SY080002,,
community,C4441,Forty Seven,,,SY080002,,
community,C4439,Hweizeh,,,SY080002,,
community,C4447,Kishkish Jabbur,,,SY080002,,
community,C6740,Majlub,,,SY080002,,
community,C6730,Rmailan,,,SY080002,,
community,C4446,Shaddadah,,,SY080002,,
community,C6742,Switiya,,,SY080002,,
community,C4444,Tarnabet Elrafee,,,SY080002,,
community,C6455,Um Hojairah,,,SY080002,,
community,C6747,Western Henna,,,SY080002,,
community,C4443,Western Jermez,,,SY080002,,
community,C4448,Elwet Eldisheisha,,,SY080003,,
community,C4449,Fadghami,,,SY080003,,
community,C6713,Harir,,,SY080003,,
community,C4453,Kishkish Zyanat,,,SY080003,,
community,C4454,Markada,,,SY080003,,
community,C4451,Shamasani,,,SY080003,,
community,C4450,Tal Sfuk,,,SY080003,,
community,C4452,Thalja,,,SY080003,,
community,C4472,Adleh,,,SY080004,,
community,C4456,Aseibek,,,SY080004,,
community,C4465,Atshana (Be'r Al-Hulo Al-Wardeyyeh),,,SY080004,,
community,C6782,Bahiyah,,,SY080004,,
community,C4457,Bawab,,,SY080004,,
community,C4490,Big Hayahi,,,SY080004,,
community,C4494,Big Qaemqam,,,SY080004,,
community,C4471,Bir Elhilu Elatshaneh,,,SY080004,,
community,C4484,Bir Elhilu,,,SY080004,,
community,C4470,Bseiriyeh,,,SY080004,,
community,C4466,Bweir Bir Helo,,,SY080004,,
community,C4459,Daffeh,,,SY080004,,
community,C4481,Darja,,,SY080004,,
community,C4478,Jasaa,,,SY080004,,
community,C6449,Kaka Saeed,,,SY080004,,
community,C4489,Kbeibat,,,SY080004,,
community,C4482,Kharab Abdel Sayed,,,SY080004,,
community,C4469,Kharab Ghazal,,,SY080004,,
community,C4474,Kherbet Elrayes,,,SY080004,,
community,C4455,Kherbet Elsweifat,,,SY080004,,
community,C4485,Kherbet Hawas,,,SY080004,,
community,C4488,Little Hayahi,,,SY080004,,
community,C4492,Madinet Ati,,,SY080004,,
community,C4487,Meizleh,,,SY080004,,
community,C4493,Mithlit,,,SY080004,,
community,C4463,Northern Um Elrus ,,,SY080004,,
community,C4491,Qaber Elabed,,,SY080004,,
community,C4476,Rajm Eltafihi,,,SY080004,,
community,C4460,Said Bir Elhilu,,,SY080004,,
community,C4475,Sekman,,,SY080004,,
community,C4473,Shokor,,,SY080004,,
community,C4467,Sibat,,,SY080004,,
community,C4477,Tal Brak,,,SY080004,,
community,C4462,Tal Elabed,,,SY080004,,
community,C4461,Tal Elfaras,,,SY080004,,
community,C4458,Tal Elsamen,,,SY080004,,
community,C4480,Tal Masti,,,SY080004,,
community,C4486,Tal Shaaban,,,SY080004,,
community,C6450,Twaim (Be'r Al-Hulo Al-Wardeyyeh),,,SY080004,,
community,C4464,Um Eltawarij,,,SY080004,,
community,C4483,Um Hajra Qolo,,,SY080004,,
community,C4468,Upper Khweilid,,,SY080004,,
community,C4479,Western Gherban,,,SY080004,,
community,C4497,Areesheh,,,SY080005,,
community,C6758,Eastern Burj,,,SY080005,,
community,C4496,Gharb,,,SY080005,,
community,C4495,Ghazalan,,,SY080005,,
community,C4501,Hamadaniyeh (Areesheh),,,SY080005,,
community,C4498,Hdadiyeh,,,SY080005,,
community,C4500,Hejiyeh,,,SY080005,,
community,C4505,Manajid,,,SY080005,,
community,C4504,Metyaha,,,SY080005,,
community,C6759,Traifawi - Areesheh,,,SY080005,,
community,C4503,Um Kheif,,,SY080005,,
community,C4502,Um Madfaa,,,SY080005,,
community,C6752,Um Rakiba,,,SY080005,,
community,C4499,Zein Elmabraj,,,SY080005,,
community,C4514,Abu Hjera Khawatneh,,,SY080006,,
community,C6452,Abu Jern,,,SY080006,,
community,C4512,Abu Wishwash,,,SY080006,,
community,C4518,Atshana (Hole),,,SY080006,,
community,C4520,Eastern Botha,,,SY080006,,
community,C4507,Eastern Janabeh,,,SY080006,,
community,C4509,Ghazala Elhole,,,SY080006,,
community,C6451,Ghazileh,,,SY080006,,
community,C4519,Hole,,,SY080006,,
community,C4506,Khan,,,SY080006,,
community,C4513,Khatuniya Bahra,,,SY080006,,
community,C4515,Khweitleh Hmud,,,SY080006,,
community,C4508,Middle Janabeh,,,SY080006,,
community,C4511,Motasarrefiyeh,,,SY080006,,
community,C4517,Nafayel,,,SY080006,,
community,C4521,Nazileh,,,SY080006,,
community,C4523,Qattara,,,SY080006,,
community,C4516,Shallala,,,SY080006,,
community,C6453,Tal Shayr ,,,SY080006,,
community,C4510,Um Fakik,,,SY080006,,
community,C4522,Western Mazraet Elhole,,,SY080006,,
community,C4552,Abu Jala,,,SY080200,,
community,C4543,Abu Rasin Quamishli,,,SY080200,,
community,C4542,Abu Thweil,,,SY080200,,
community,C4551,Akula Quamishli,,,SY080200,,
community,C6467,Al-Jadideh (Quamishli),,,SY080200,,
community,C4572,Al-Qusayr (Quamishli),,,SY080200,,
community,C6366,Amer,,,SY080200,,
community,C4528,Ath-Thawrah (Quamishli),,,SY080200,,
community,C4574,Big Bawe,,,SY080200,,
community,C4544,Big Dalawiya,,,SY080200,,
community,C4539,Big Dankhiyeh,,,SY080200,,
community,C4527,Big Sweidiyeh (Quamishli),,,SY080200,,
community,C4557,Buladiyeh,,,SY080200,,
community,C4549,Dalali,,,SY080200,,
community,C4530,Dudan,,,SY080200,,
community,C4583,Ghaybi,,,SY080200,,
community,C4569,Hamu,,,SY080200,,
community,C4578,Haram Hassan,,,SY080200,,
community,C4577,Haram Sheikho,,,SY080200,,
community,C4526,Hatemiyeh,,,SY080200,,
community,C4582,Hayahi,,,SY080200,,
community,C4554,Jaddue,,,SY080200,,
community,C4566,Jermez,,,SY080200,,
community,C4548,Jokha,,,SY080200,,
community,C4567,Kherbet Amu ,,,SY080200,,
community,C4563,Kherbet Antar,,,SY080200,,
community,C4558,Kherbet Daher,,,SY080200,,
community,C4535,Kherbet Elqdi,,,SY080200,,
community,C4545,Kherbet Tami,,,SY080200,,
community,C4536,Kita (Quamishli),,,SY080200,,
community,C4529,Little Sweidiyeh (Quamishli),,,SY080200,,
community,C4579,Maryuza,,,SY080200,,
community,C4576,Mluk Sray,,,SY080200,,
community,C4581,Naqara,,,SY080200,,
community,C4537,Nejem,,,SY080200,,
community,C6791,Qarah Hasan,,,SY080200,,
community,C4564,Quamishli,,,SY080200,,
community,C4532,Rashwaniyeh,,,SY080200,,
community,C4565,Razaza - Quamishli,,,SY080200,,
community,C4560,Rehiyeh,,,SY080200,,
